headers.general.status-code,headers.general.status-message,headers.general.request-url,headers.general.http-request-method,eo.meta.http-request-number,eo.meta.http-request-uuid,eo.meta.http-request-round-id,eo.meta.urltype,eo.meta.re-area,eo.meta.execution-id,eo.meta.request-start-timestamp,eo.meta.request-end-timestamp,eo.meta.http-protocol-version,eo.meta.tls-version,eo.meta.cdn-header-name,eo.meta.cdn-header-value,eo.meta.cdn-cache-status,eo.meta.duration-ms,eo.meta.ttfb-ms,eo.meta.actual-content-length,eo.meta.redirect-count,eo.meta.retry-attempts,eo.security.csp_present,eo.security.hsts_present,eo.security.hsts_value,eo.security.is_https,eo.security.permissions_policy_present,eo.security.referrer_policy_present,eo.security.x_content_type_options_present,eo.security.x_content_type_options_value,eo.security.x_frame_options_present,eo.security.x_xss_protection_present,headers.request-headers.accept-language,headers.request-headers.user-agent,headers.request-headers.x-eo-re,headers.response-headers.cf-ray,headers.response-headers.cache-control,headers.response-headers.connection,headers.response-headers.content-encoding,headers.response-headers.content-type,headers.response-headers.date,headers.response-headers.nel,headers.response-headers.report-to,headers.response-headers.server,headers.response-headers.strict-transport-security,headers.response-headers.transfer-encoding,headers.response-headers.x-content-type-options,headers.response-headers.alt-svc,headers.response-headers.cf-cache-status,headers.response-headers.expires,headers.response-headers.last-modified,headers.response-headers.link,headers.response-headers.pragma,headers.response-headers.vary,waitSeconds,eo.re.eviction-alert,headers.response-headers.accept-ranges,headers.response-headers.content-length,headers.response-headers.etag,headers.response-headers.age
200,OK,https://4649-24.com/wp-content/themes/lightning/_g3/inc/vk-mobile-nav/package/images/vk-menu-acc-icon-open-white.svg,GET,28,49b19f30-9ec4-4ade-96ac-d29a429bf6b5,1772691736,asset,ap-northeast-1,24503ede-a766-4230-ac8f-f7afbd97a877,1772691814,1772691815,HTTP/1.1,TLSv1.0,cf-ray,9d770860c889817d-NRT,MISS,203.39,203.08,495,0,0,FALSE,TRUE,max-age=31536000; includeSubDomains; preload,TRUE,FALSE,FALSE,TRUE,nosniff,FALSE,FALSE,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",aws,9d770860c889817d-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,zstd,image/svg+xml,"Thu, 05 Mar 2026 06:23:34 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=vafe2%2BNfglB5OyUhH32szl%2BpOVgV1cfK08fzZChVUaeWdR%2FI21c%2B3ft1IiWc0g1vdK7oXcAG8UMK31AuAV8KtJilhm6ohB8sU5wU""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,chunked,nosniff,"h3="":443""; ma=86400",MISS,,"Sat, 10 Jan 2026 10:11:11 GMT",,,,2.058,⚠️ EVICTED: Cache Lost,,,"W/""1ef-64805dc7f9b77""",
200,OK,https://4649-24.com/wp-content/themes/lightning/_g3/inc/vk-mobile-nav/package/images/vk-menu-close-white.svg,GET,29,5a0920bf-92ce-49f5-9473-8358247d6236,1772691736,asset,ap-northeast-1,c671a900-074d-4374-9f29-ee00e85f2ac3,1772691817,1772691817,HTTP/1.1,TLSv1.0,cf-ray,9d7708700dadbea7-NRT,MISS,190.45,190.16,649,0,0,FALSE,TRUE,max-age=31536000; includeSubDomains; preload,TRUE,FALSE,FALSE,TRUE,nosniff,FALSE,FALSE,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",aws,9d7708700dadbea7-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,zstd,image/svg+xml,"Thu, 05 Mar 2026 06:23:37 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=p2vf1y1MBR4cq76UG6NuZC9n40BxxYaDqVQQ6mb%2B2y0s6a%2Fw8vcFeGqdrkH3DeIMIB%2FOu2ayLOsDdKqfC9jcNFjSpLrkxz7n7yZD""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,chunked,nosniff,"h3="":443""; ma=86400",MISS,,"Sat, 10 Jan 2026 10:11:11 GMT",,,,1.921,⚠️ EVICTED: Cache Lost,,,"W/""289-64805dc7fab17""",
200,OK,https://4649-24.com/wp-content/themes/lightning/_g3/inc/vk-mobile-nav/package/images/vk-menu-btn-black.svg,GET,30,bfb70f57-cde9-4cec-a8be-be09e940ccc6,1772691736,asset,ap-northeast-1,0b4f0c4f-3409-42be-91d6-946a502e24e9,1772691819,1772691819,HTTP/1.1,TLSv1.0,cf-ray,9d77087e2ea9d504-NRT,HIT,173.57,173.28,622,0,0,FALSE,TRUE,max-age=31536000; includeSubDomains; preload,TRUE,FALSE,FALSE,TRUE,nosniff,FALSE,FALSE,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",aws,9d77087e2ea9d504-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,zstd,image/svg+xml,"Thu, 05 Mar 2026 06:23:39 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=MdKWELSpl0NakItv3zweZJgd1dEx8viFBdxxuv0ktOc48Wfrg9AE9jxcq5JDIVC0pHsJi%2FfVUV91cHatfX9TyqzeQSvSTdGeDE4a""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,chunked,nosniff,"h3="":443""; ma=86400",HIT,,"Sat, 10 Jan 2026 10:11:11 GMT",,,,1.651,⚠️ FRESH: Just Created,,,"W/""26e-64805dc7f9b77""",
200,OK,https://4649-24.com/wp-content/themes/lightning/_g3/design-skin/origin3/css/style.css,GET,31,b8ef29dd-f8f5-4e1a-a081-3a87b766055c,1772691736,asset,ap-northeast-1,d11be645-a6c1-44b5-bb12-b8e23c136e47,1772691821,1772691821,HTTP/1.1,TLSv1.0,cf-ray,9d77088a6bee7342-NRT,MISS,203.16,202.85,4073,0,0,FALSE,TRUE,max-age=31536000; includeSubDomains; preload,TRUE,FALSE,FALSE,TRUE,nosniff,FALSE,FALSE,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",aws,9d77088a6bee7342-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,zstd,text/css,"Thu, 05 Mar 2026 06:23:41 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=0Krlu%2Fp6EElbgWYNe2Pjm4gr%2B%2F%2BnYSQgjGsBGT39M6o7E4SugUjkvhNPP7QKIcCMiks%2FIo%2BR1VjYwidlUcQGKtQARnQrskxa0Q%3D%3D""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,chunked,nosniff,"h3="":443""; ma=86400",MISS,"Fri, 05 Mar 2027 06:23:41 GMT","Sat, 10 Jan 2026 10:11:11 GMT",,,Accept-Encoding,1.83,⚠️ EVICTED: Cache Lost,,,"W/""fe9-64805dc7f2e16""",
200,OK,https://4649-24.com/wp-content/plugins/vk-blocks/build/block-build.css,GET,32,e37d51da-69c6-4c8b-b73b-98fc5ffd389b,1772691736,asset,ap-northeast-1,ada053c5-58ac-423a-95eb-aecc10f7bc47,1772691823,1772691823,HTTP/1.1,TLSv1.0,cf-ray,9d77089849a180d1-NRT,MISS,212.98,208.55,297432,0,0,FALSE,TRUE,max-age=31536000; includeSubDomains; preload,TRUE,FALSE,FALSE,TRUE,nosniff,FALSE,FALSE,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",aws,9d77089849a180d1-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,zstd,text/css,"Thu, 05 Mar 2026 06:23:43 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=A%2FEvAV4y0SW5NImGzeE0W8b20CqBd4iDKnKzzsUTv5iTZ99LiYOALM9fw%2F9B%2BUJd%2B8SmWEnvUj4XUxSFNMt8HAbDosnWczUelWeS""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,chunked,nosniff,"h3="":443""; ma=86400",MISS,"Fri, 05 Mar 2027 06:23:43 GMT","Mon, 16 Feb 2026 09:55:45 GMT",,,Accept-Encoding,2.77,⚠️ EVICTED: Cache Lost,,,"W/""489d8-64aedf5683175""",
200,OK,https://4649-24.com/wp-content/plugins/vk-blocks/inc/vk-blocks/images/circle.svg,GET,33,c3704ca2-f678-4905-8cea-4c20b360405c,1772691736,asset,ap-northeast-1,4250406e-df16-48e5-9e65-27b7c21d2225,1772691826,1772691827,HTTP/1.1,TLSv1.0,cf-ray,9d7708abe8394324-NRT,MISS,207.92,207.55,103,0,0,FALSE,TRUE,max-age=31536000; includeSubDomains; preload,TRUE,FALSE,FALSE,TRUE,nosniff,FALSE,FALSE,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",aws,9d7708abe8394324-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,zstd,image/svg+xml,"Thu, 05 Mar 2026 06:23:46 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=qlJSfqiki2zCj%2BXBKbUqR0b3cZDqQCTvT7LCzaKIe0PT%2BinyLkTm7ugMbME4qnesT4baR%2FNyz4sNv43VQKKk8FK9F5Vmi0Ys6Y5p""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,chunked,nosniff,"h3="":443""; ma=86400",MISS,,"Mon, 16 Feb 2026 09:55:45 GMT",,,,1.253,⚠️ EVICTED: Cache Lost,,,"W/""67-64aedf5687f95""",
200,OK,https://4649-24.com/wp-content/plugins/vk-blocks/inc/vk-blocks/images/wave01.svg,GET,34,2e6ab62a-efd3-4bee-ba66-c54196eedf65,1772691736,asset,ap-northeast-1,41069189-ab45-4d6c-a9b4-1ad86d5517fe,1772691828,1772691828,HTTP/1.1,TLSv1.0,cf-ray,9d7708b5cf0fafc9-NRT,MISS,191.74,191.47,274,0,0,FALSE,TRUE,max-age=31536000; includeSubDomains; preload,TRUE,FALSE,FALSE,TRUE,nosniff,FALSE,FALSE,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",aws,9d7708b5cf0fafc9-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,zstd,image/svg+xml,"Thu, 05 Mar 2026 06:23:48 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=Qt6%2By1XJi8LQo44Z28bjI3XsOJzdRES%2FZ7VnkZyJxbvCLUNwrTpK9HT%2Bs3parmZnoUT17Y%2BSVt%2BRXx9pXE4Sa4Qw3ivNnrC%2BNP9q""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,chunked,nosniff,"h3="":443""; ma=86400",MISS,,"Mon, 16 Feb 2026 09:55:45 GMT",,,,1.313,⚠️ EVICTED: Cache Lost,,,"W/""112-64aedf5688f35""",
200,OK,https://4649-24.com/wp-content/plugins/vk-blocks/inc/vk-blocks/images/wave02.svg,GET,35,981b0016-1f05-4683-b348-249221f168d9,1772691736,asset,ap-northeast-1,0a47600b-02b3-44c8-b010-f1b69f2deefa,1772691830,1772691830,HTTP/1.1,TLSv1.0,cf-ray,9d7708c04960e3a1-NRT,MISS,203.73,203.45,213,0,0,FALSE,TRUE,max-age=31536000; includeSubDomains; preload,TRUE,FALSE,FALSE,TRUE,nosniff,FALSE,FALSE,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",aws,9d7708c04960e3a1-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,zstd,image/svg+xml,"Thu, 05 Mar 2026 06:23:49 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=Uwcsj0e%2FN7jYQvK9owTENGeTS2VveK6k%2BT6JpV3wQcNr8ydl2l0sv%2BbF1Vo0oxWceGuq7Ps8mcijzkdrC9WFPiL8DfkailpfVEpT""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,chunked,nosniff,"h3="":443""; ma=86400",MISS,,"Mon, 16 Feb 2026 09:55:45 GMT",,,,1.126,⚠️ EVICTED: Cache Lost,,,"W/""d5-64aedf5688f35""",
200,OK,https://4649-24.com/wp-content/plugins/vk-blocks/inc/vk-blocks/images/wave03.svg,GET,36,f270d16a-0c43-4157-b501-df9465edb294,1772691736,asset,ap-northeast-1,5cc2a93c-fbea-4500-8439-96f752155c48,1772691831,1772691831,HTTP/1.1,TLSv1.0,cf-ray,9d7708c968fcb33e-NRT,MISS,196.59,196.32,204,0,0,FALSE,TRUE,max-age=31536000; includeSubDomains; preload,TRUE,FALSE,FALSE,TRUE,nosniff,FALSE,FALSE,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",aws,9d7708c968fcb33e-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,zstd,image/svg+xml,"Thu, 05 Mar 2026 06:23:51 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=f907LCEnZKcUG6ymLMomK6I3KFH4HCzg9lAn7iNCT8gUBZcuOle%2FgEBKqtDPqVbfhEI3muyDGG2qZgA71HLfiO3DZ5CJ85Jgo4sf""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,chunked,nosniff,"h3="":443""; ma=86400",MISS,,"Mon, 16 Feb 2026 09:55:45 GMT",,,,2.138,⚠️ EVICTED: Cache Lost,,,"W/""cc-64aedf5688f35""",
200,OK,https://4649-24.com/wp-content/plugins/vk-blocks/inc/vk-blocks/images/wave04.svg,GET,37,5354cdc4-16ba-49e2-b63a-e8a3b55512fd,1772691736,asset,ap-northeast-1,4f901a24-022c-4575-ba0f-001dd5b556ae,1772691834,1772691834,HTTP/1.1,TLSv1.0,cf-ray,9d7708d8eed32821-NRT,MISS,181.76,181.47,221,0,0,FALSE,TRUE,max-age=31536000; includeSubDomains; preload,TRUE,FALSE,FALSE,TRUE,nosniff,FALSE,FALSE,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",aws,9d7708d8eed32821-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,zstd,image/svg+xml,"Thu, 05 Mar 2026 06:23:53 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=E2siIJAJTEIM8iNvgP0fsz%2FTmeR2joe0iP9TSh%2FXOVZY8ks9MtV5ZGHBujtnlW6fZizafpjT1ORNdhTkSpU76barbF%2FfpbaNODwO""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,chunked,nosniff,"h3="":443""; ma=86400",MISS,,"Mon, 16 Feb 2026 09:55:45 GMT",,,,2.508,⚠️ EVICTED: Cache Lost,,,"W/""dd-64aedf5688f35""",
200,OK,https://4649-24.com/wp-content/plugins/vk-blocks/inc/vk-blocks/images/arrow_bottom.svg,GET,38,f931f260-f129-4b07-82df-e164d0b81a0d,1772691736,asset,ap-northeast-1,a4d9d639-5a43-4556-8b1c-52b7961b63da,1772691836,1772691837,HTTP/1.1,TLSv1.0,cf-ray,9d7708eacf0a6c77-NRT,MISS,215.64,215.36,494,0,0,FALSE,TRUE,max-age=31536000; includeSubDomains; preload,TRUE,FALSE,FALSE,TRUE,nosniff,FALSE,FALSE,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",aws,9d7708eacf0a6c77-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,zstd,image/svg+xml,"Thu, 05 Mar 2026 06:23:56 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=RMj%2BEZNaZgWQwEzwF3cnJVHqVFfzKONOljZqfBdjL2vzEa%2BH%2BCVRtKbqoNcYvGdIzInzBnR%2FNjbp8XrX4KrJ8avSOR8Q8A4h9GIs""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,chunked,nosniff,"h3="":443""; ma=86400",MISS,,"Mon, 16 Feb 2026 09:55:45 GMT",,,,1.015,⚠️ EVICTED: Cache Lost,,,"W/""1ee-64aedf5687f95""",
200,OK,https://4649-24.com/wp-content/themes/lightning-child-sample-master/style.css,GET,39,d4227d67-0fab-4e18-ad5d-073bcae9a10b,1772691736,asset,ap-northeast-1,287e6da4-6f80-4f95-b0ac-9cbd106f042d,1772691838,1772691838,HTTP/1.1,TLSv1.0,cf-ray,9d7708f349d1b011-NRT,MISS,204.75,204.44,154,0,0,FALSE,TRUE,max-age=31536000; includeSubDomains; preload,TRUE,FALSE,FALSE,TRUE,nosniff,FALSE,FALSE,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",aws,9d7708f349d1b011-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,zstd,text/css,"Thu, 05 Mar 2026 06:23:58 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=2CAswyyUZ1NYJ2D%2BBfz2u3TNVN%2Fm75VmE%2B%2B84Z6n5nckPY1oT65619WU6vEW1%2F1vY6WOsZbIt%2BxMcdnYYdzZx3m%2FpP3f%2BfO%2BGHvX""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,chunked,nosniff,"h3="":443""; ma=86400",MISS,"Fri, 05 Mar 2027 06:23:58 GMT","Mon, 15 Sep 2025 01:10:45 GMT",,,,2.493,⚠️ EVICTED: Cache Lost,,,"W/""9a-63eccac494f40""",
200,OK,https://4649-24.com,GET,40,143a5c48-bbd5-4142-a8ff-cea2b9607af5,1772691736,main_document,ap-northeast-1,586c21d2-59aa-4d08-b699-f39be9092084,1772691841,1772691841,HTTP/1.1,TLSv1.0,cf-ray,9d7709050d74291c-NRT,HIT,174.52,173.9,126624,0,0,FALSE,TRUE,max-age=31536000; includeSubDomains; preload,TRUE,FALSE,FALSE,TRUE,nosniff,FALSE,FALSE,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",aws,9d7709050d74291c-NRT,"no-store, must-revalidate",keep-alive,zstd,text/html; charset=UTF-8,"Thu, 05 Mar 2026 06:24:00 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=%2BBkcu9MTgenyk2S4KhVmK8fgyb8fU79vBy8VJ2N22XK2gTw2NhbBVnHmRkXIytmRP8NrYZPENz7b0SkhnEma0sdjRTBXdCBwBPez""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,chunked,nosniff,"h3="":443""; ma=86400",HIT,0,"Tue, 03 Mar 2026 14:39:34 GMT","<https://4649-24.com/wp-json/>; rel=""https://api.w.org/"", <https://4649-24.com/wp-json/wp/v2/pages/21124>; rel=""alternate""; title=""JSON""; type=""application/json"", <https://4649-24.com/>; rel=shortlink",no-cache,Accept-Encoding,2.919,✅ SAFE: Cache Active,,,,143066
200,OK,https://4649-24.com/wp-content/uploads/2025/08/cropped-にしラボ_site_icon_512512-32x32.png,GET,41,7b081245-afc2-4e2c-b846-a5d56e7f2aba,1772691736,asset,ap-northeast-1,8dff8882-c0b9-4835-9dfb-94e1aae9804d,1772691844,1772691844,HTTP/1.1,TLSv1.0,cf-ray,9d770919692b4423-NRT,MISS,228.45,228.17,473,0,0,FALSE,TRUE,max-age=31536000; includeSubDomains; preload,TRUE,FALSE,FALSE,TRUE,nosniff,FALSE,FALSE,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",aws,9d770919692b4423-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,,image/png,"Thu, 05 Mar 2026 06:24:04 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=0%2FnXCeeVhz8W6vqdeioxS2R0tNpRwz%2F5lXpYyFoT3S1vNV7qI1KMYE4%2FQCNtEYTTmF151L3QnpsG86gy5dTmKYc3SdK6FQ5AoASl""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,,nosniff,"h3="":443""; ma=86400",MISS,"Fri, 05 Mar 2027 06:24:04 GMT","Fri, 01 Aug 2025 10:19:40 GMT",,,,2.305,⚠️ EVICTED: Cache Lost,bytes,473,"""1d9-63b4b18836757""",
200,OK,https://4649-24.com/wp-content/uploads/2025/08/cropped-にしラボ_site_icon_512512-192x192.png,GET,42,855c44e5-bb8f-4aae-a3e4-1e22c7d457e0,1772691736,asset,ap-northeast-1,dd8922c0-e489-42fc-b1c6-564b1063303e,1772691847,1772691847,HTTP/1.1,TLSv1.0,cf-ray,9d77092a6a338ace-NRT,MISS,220.75,220.48,1481,0,0,FALSE,TRUE,max-age=31536000; includeSubDomains; preload,TRUE,FALSE,FALSE,TRUE,nosniff,FALSE,FALSE,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",aws,9d77092a6a338ace-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,,image/png,"Thu, 05 Mar 2026 06:24:06 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=QLcDw8MS7Tw%2BxbGB4coOWD7PxdfmQAk4TGajeyE02PhUX7MZdDR39roo6GlhAIQ7rKm7Wv6RI%2BwWk0BEcHuMMITVeeqNdivDYAXP""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,,nosniff,"h3="":443""; ma=86400",MISS,"Fri, 05 Mar 2027 06:24:06 GMT","Fri, 01 Aug 2025 10:19:39 GMT",,,,2.593,⚠️ EVICTED: Cache Lost,bytes,1481,"""5c9-63b4b187bb68a""",
200,OK,https://4649-24.com/wp-content/uploads/2025/08/cropped-にしラボ_site_icon_512512-180x180.png,GET,43,3aa29e4d-87d3-49b9-8d2b-e26a601ce79c,1772691736,asset,ap-northeast-1,060d65ee-cc25-4e42-83ad-2b421c325ca2,1772691850,1772691850,HTTP/1.1,TLSv1.0,cf-ray,9d77093cee0efcc8-NRT,MISS,208.65,208.36,1427,0,0,FALSE,TRUE,max-age=31536000; includeSubDomains; preload,TRUE,FALSE,FALSE,TRUE,nosniff,FALSE,FALSE,"ja,ja-JP;q=0.9,en-US;q=0.8,en;q=0.7","Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Mobile/15E148 Safari/604.1",aws,9d77093cee0efcc8-NRT,"public, max-age=31536000, immutable, no-store",keep-alive,,image/png,"Thu, 05 Mar 2026 06:24:09 GMT","{""report_to"":""cf-nel"",""success_fraction"":0.0,""max_age"":604800}","{""group"":""cf-nel"",""max_age"":604800,""endpoints"":[{""url"":""https://a.nel.cloudflare.com/report/v4?s=pTkdwoEOIUbai8C5t7xMfcU6I601Xoam1nzgen7cvVl3%2FQuZNIMvlEBjNZT3ForqkVolEv%2BauCYwB3XIchkv4jPgMN7ceQNOmg%3D%3D""}]}",cloudflare,max-age=31536000; includeSubDomains; preload,,nosniff,"h3="":443""; ma=86400",MISS,"Fri, 05 Mar 2027 06:24:09 GMT","Fri, 01 Aug 2025 10:19:39 GMT",,,,1.354,⚠️ EVICTED: Cache Lost,bytes,1427,"""593-63b4b187c04ab""",
